116544;0
115549;0
118365;0
116842;0
114449;0
117141;0
115639;0
114273;0
114279;0
116958;0
115167;0
114693;0
116849;0
114244;0
116361;0
118150;0
120850;0
118544;0
115083;0
116883;0
115484;0
120878;0
115112;0
115198;0
115232;0
118207;0
117245;0
115652;0
116894;0
115755;0
118501;0
115483;0
114805;0
115386;0
115266;0
115946;0
117428;0
117412;0
118455;0
118575;0
118340;0
118175;0
118472;0
115146;0
116955;0
114703;0
114373;0
118228;0
114875;0
114144;0
118075;0
119751;0
118273;0
118490;0
116873;0
116748;0
113770;0
113959;0
113667;0
113881;0
116023;0
117818;0
114894;0
117779;0
116176;0
117866;0
117643;0
115597;0
118008;0
118546;0
116914;0
114056;0
116128;0
117858;0
117892;0
115381;0
117394;0
115485;0
119731;0
120844;0
118345;0
120911;0
116693;0
117236;0
117922;0
114843;0
117355;0
118674;0
114761;0
113903;0
115084;0
118505;0
115649;0
116366;0
118124;0
117172;0
113998;0
117398;0
114098;0
117138;0
117258;0
116956;0
117776;0
115314;0
117237;0
117268;0
117368;0
117980;0
115525;0
117562;0
116779;0
115850;0
116808;0
119692;0
115808;0
113761;0
114742;0
115924;0
113756;0
116949;0
115760;0
117125;0
118400;0
116533;0
116609;0
118074;0
116531;0
117908;0
115306;0
118443;0
115368;0
116780;0
116393;0
114226;0
115527;0
117249;0
114991;0
118211;0
116396;0
114088;0
120900;0
115900;0
114246;0
117755;0
114420;0
114837;0
117091;0
114016;0
118277;0
118574;0
116991;0
114860;0
118502;0
116385;0
116242;0
116608;0
116990;0
115304;0
114851;0
115222;0
118530;0
118122;0
115214;0
114019;0
116514;0
117684;0
117492;0
117992;0
114785;0
117872;0
115989;0
114423;0
117361;0
116140;0
113993;0
117794;0
113889;0
116123;0
116696;0
117605;0
116550;0
115881;0
117341;0
118387;0
117343;0
115593;0
115681;0
117334;0
118112;0
114479;0
117332;0
118281;0
118538;0
116856;0
116035;0
114781;0
114409;0
115132;0
120921;0
116188;0
115513;0
115391;0
115784;0
115631;0
115705;0
120888;0
118668;0
116754;0
117537;0
117199;0
115091;0
114075;0
117327;0
118234;0
117176;0
118080;0
118526;0
118310;0
114268;0
118563;0
115765;0
118102;0
117548;0
114488;0
117115;0
118586;0
117037;0
114346;0
116350;0
113686;0
115324;0
118103;0
115830;0
118017;0
118107;0
117374;0
114840;0
118522;0
117666;0
120919;0
117346;0
117876;0
116782;0
115710;0
114947;0
117288;0
117686;0
115217;0
117282;0
118381;0
116588;0
114546;0
116963;0
114964;0
116324;0
114399;0
118293;0
114792;0
115372;0
119749;0
116228;0
116803;0
114569;0
119679;0
118366;0
116697;0
116354;0
113969;0
117856;0
115444;0
114329;0
115824;0
114122;0
114173;0
116785;0
114485;0
118218;0
114484;0
114029;0
114035;0
117065;0
116131;0
118679;0
114153;0
116362;0
114218;0
116942;0
117107;0
120858;0
115068;0
115902;0
118665;0
117345;0
114272;0
117888;0
114476;0
118570;0
114339;0
115434;0
115786;0
118007;0
119753;0
117527;0
117445;0
117759;0
115457;0
116157;0
118469;0
116181;0
118239;0
118120;0
117184;0
116069;0
115446;0
114179;0
116666;0
115066;0
116509;0
114478;0
116740;0
115898;0
114967;0
115388;0
118398;0
117571;0
114074;0
115363;0
114734;0
116580;0
115950;0
114267;0
115106;0
118670;0
117350;0
116664;0
118342;0
117477;0
115246;0
117803;0
117670;0
115045;0
114931;0
119733;0
117665;0
120880;0
114156;0
118517;0
118436;0
114643;0
114017;0
118187;0
118370;0
115616;0
114625;0
116987;0
120877;0
117272;0
115801;0
117753;0
115533;0
115024;0
116875;0
117633;0
116778;0
116421;0
114855;0
120834;0
116960;0
116931;0
116906;0
118583;0
118662;0
117634;0
115889;0
116279;0
116193;0
117038;0
117045;0
116654;0
116921;0

